points,minsPlayed,goalsScored,assists,cleanSheets,goalsConceded,ownGoals,penSaved,penMissed,yelCards,redCards,saves,bonus,bonusPointSystem,influence,creativity,threat,ictIndex,netTransfers,selectedBy,costGBP,playerName,oppositionTeam
10.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.6,0.3,0.0,0.3,0.0,10256.0,6.0,175,4
7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,12.2,0.0,0.0,1.2,0.0,828679.0,5.5,290,1
1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7504.0,5.0,12,18
2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,18.2,0.0,0.0,1.8,0.0,462939.0,5.0,177,7
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1337.0,2348.0,4.5,110,12
7.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,52.0,71.2,10.3,36.0,11.8,0.0,1036141.0,10.0,346,8
1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133067.0,5.0,73,5
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.6,0.3,17.0,3.0,0.0,14565.0,5.0,154,8
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.6,28.6,9.0,5.1,0.0,518922.0,7.0,312,3
5.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.8,11.7,79.0,9.6,0.0,2838333.0,9.5,208,14
9.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,47.0,13.8,45.0,10.6,29514.0,153900.0,9.5,176,4
1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,232.0,4.5,171,2
1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,11.2,13.0,2.8,-3221.0,51558.0,6.0,35,8
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.4,21.6,46.0,8.0,0.0,367903.0,5.0,295,7
1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.8,1.8,17.0,3.2,0.0,1189095.0,6.5,65,10
1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.3,2.0,0.1,0.0,13584.0,5.5,195,17
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.4,3.4,6.0,2.1,29089.0,36150.0,5.5,69,3
6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.4,3.4,6.0,2.1,29089.0,36150.0,5.5,69,13
2.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.6,14.7,26.0,4.9,0.0,182852.0,6.0,292,0
1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,1.1,6.0,3.7,0.0,25125.0,5.0,266,9
2.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.6,14.9,6.0,4.7,0.0,18135.0,5.5,223,5
2.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.4,23.2,9.0,4.3,-224.0,2586.0,5.0,133,5
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.2,17.8,1.0,2.2,38957.0,56428.0,6.0,75,10
2.0,87.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2789.0,6993.0,6.0,151,9
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.4,15.4,4.0,3.6,0.0,145802.0,5.0,152,13
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.4,10.7,28.0,4.1,0.0,35853.0,6.5,199,5
1.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8154.0,5.5,60,13
2.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.6,4.3,0.0,1.5,0.0,60330.0,5.0,11,11
5.0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,30.0,1.1,6.0,3.7,0.0,25125.0,5.0,266,17
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.8,1.6,26.0,3.0,0.0,14140.0,6.0,31,16
3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71203.0,4.5,189,14
1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.8,5.0,0.2,0.0,6711.0,5.0,2,9
2.0,67.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.6,38.0,38.0,11.5,0.0,473242.0,8.0,103,4
1.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55175.0,7.0,18,5
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23082.0,5.5,251,15
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11269.0,4.5,215,3
1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.6,12.7,48.0,9.9,0.0,196064.0,8.5,300,11
5.0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278989.0,7.5,272,15
2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,17.2,2.8,4.0,2.4,0.0,234920.0,5.0,112,18
1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,32.0,23.3,50.0,10.5,0.0,538610.0,6.5,324,18
5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.4,8.8,4.0,1.7,0.0,33257.0,6.0,126,18
4.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,38.4,13.7,34.0,8.6,0.0,387691.0,7.0,349,8
6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,0.5,2.0,0.3,0.0,469354.0,6.0,190,9
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.8,30.4,0.0,3.8,0.0,3227802.0,7.5,198,15
8.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,19.2,24.8,0.0,4.4,260.0,326.0,4.5,271,16
1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,9.8,26.4,4.0,4.0,0.0,240975.0,5.0,224,7
2.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.8,3.5,0.0,1.3,0.0,17814.0,4.5,117,17
1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,38.6,0.0,0.0,3.9,0.0,270083.0,5.0,240,18
3.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,0.4,0.0,0.1,124.0,191.0,5.0,34,15
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.8,2.5,2.0,1.7,0.0,686005.0,5.5,169,19
1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.3,6.0,2.3,0.0,132947.0,8.0,158,10
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.2,29.8,0.0,5.3,-5200.0,54426.0,6.0,162,16
2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.8,1.8,17.0,3.2,0.0,1189095.0,6.5,65,0
8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,51.8,0.2,17.0,6.9,0.0,53224.0,5.0,340,12
6.0,90.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.7,0.0,102974.0,6.5,252,2
3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,12.2,0.0,0.0,1.2,0.0,828679.0,5.5,290,13
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73,6
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.6,3.8,18.0,3.2,0.0,0.0,4.5,42,12
8.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,54.8,4.8,23.0,8.3,0.0,34553.0,5.5,207,6
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2,6.0,28.0,3.5,340570.0,1156211.0,9.0,257,11
1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76220.0,4.5,24,5
2.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.2,0.3,32.0,3.4,0.0,32205.0,5.5,214,4
1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,2.7,8.0,1.2,0.0,64923.0,5.5,258,3
6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44238.0,4.5,243,15
1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,0.5,0.0,102540.0,5.0,235,12
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.8,36.4,19.0,6.0,-823.0,34888.0,5.5,293,15
2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.2,12.8,2.0,2.6,380.0,436.0,5.0,269,16
5.0,90.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.4,18.2,20.0,5.4,0.0,2728.0,5.0,181,2
3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-18567.0,182213.0,5.5,73,6
1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,1.1,6.0,3.7,0.0,25125.0,5.0,266,8
11.0,69.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.8,1.3,0.0,0.5,0.0,12879.0,6.0,217,11
9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,20.0,0.0,0.0,2.0,0.0,296409.0,5.5,274,15
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,23.2,0.4,1.0,2.5,0.0,54492.0,5.5,254,11
1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.2,11.2,8.0,2.6,0.0,26389.0,6.0,156,1
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.4,5.0,0.0,2.0,0.0,66864.0,5.0,123,10
5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.4,0.5,2.0,0.3,0.0,469354.0,6.0,190,16
1.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,14.0,48.0,6.9,0.0,21822.0,5.5,131,3
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,12.0,19.0,0.0,0.0,1.9,0.0,0.0,4.5,259,8
2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,10.4,0.0,0.0,1.0,0.0,132136.0,5.0,73,4
1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,12.8,2.0,0.0,1.5,0.0,5941.0,5.0,45,10
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.2,10.4,6.0,2.8,0.0,12911.0,5.5,147,8
2.0,74.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.2,19.6,26.0,5.9,-1498.0,25260.0,5.0,127,12
1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,11.2,12.8,2.0,2.6,380.0,436.0,5.0,269,10
8.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72270.0,5.5,333,19
6.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,7.6,25.3,0.0,3.3,-6566.0,55990.0,5.5,192,2
1.0,79.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.4,13.1,21.0,3.9,0.0,279992.0,6.0,273,1
3.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.4,0.7,0.0,0.5,0.0,3104.0,5.5,14,9
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.2,18.2,0.0,3.2,0.0,0.0,4.5,166,1
2.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,37.2,1.1,44.0,8.2,-10246.0,139905.0,6.5,228,8
3.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,0.1,0.0,0.1,0.0,5393.0,5.5,197,17
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.2,24.8,0.0,4.4,260.0,326.0,4.5,271,13
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50001.0,62121.0,5.5,186,11
9.0,90.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,8.4,3.8,5.0,1.7,0.0,269810.0,4.5,50,2
1.0,78.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.2,0.8,0.0,1.5,0.0,103827.0,4.5,159,10
7.0,75.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,19.8,15.8,4.0,4.0,0.0,13748.0,5.5,288,16
8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,31.8,12.7,6.0,5.1,-3793.0,94974.0,5.0,286,11
2.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,9.2,0.8,19.0,2.9,0.0,403544.0,6.0,113,15
9.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,12.0,16.2,1.0,2.9,-1071.0,37251.0,5.5,118,3
7.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.8,1.3,0.0,0.2,0.0,28187.0,6.0,146,0
6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59156.0,865810.0,5.5,250,11
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.4,10.4,0.0,3.1,1331.0,1969.0,5.0,143,11
1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,13.8,6.2,9.0,2.9,0.0,127919.0,6.5,296,3
1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59156.0,865810.0,5.5,250,7
3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,16.6,0.0,0.0,1.7,8554.0,296170.0,5.5,244,3
0.0,90.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18419.0,4.5,73,3
9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,17.0,22.6,0.0,0.0,2.3,0.0,1400435.0,4.5,282,6
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.2,0.0,0.0,1.2,0.0,828679.0,5.5,290,16
8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,91.0,232.0,4.5,171,12
3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-392.0,64092.0,5.5,331,4
1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30541.0,5.5,341,0
0.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.2,0.5,0.0,0.1,0.0,21428.0,5.0,76,8
5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51620.0,4.5,121,8
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.2,14.7,29.0,6.6,70648.0,322864.0,11.5,335,9
0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,20.0,3.5,35.0,5.9,0.0,1485702.0,6.0,283,7
3.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7154.0,5.0,13,4
2.0,66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11161.0,4.5,84,15
2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,12.2,0.0,0.0,1.2,0.0,828679.0,5.5,290,15
6.0,82.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.6,14.9,6.0,4.7,0.0,18135.0,5.5,223,3
3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,17.8,0.0,0.0,1.8,0.0,55373.0,4.5,262,14
7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-392.0,64092.0,5.5,331,14
2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,2.0,7.0,2.3,0.0,180668.0,5.5,218,2
2.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.6,17.4,4.0,2.8,0.0,280881.0,6.0,229,1
2.0,82.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.2,18.2,0.0,3.2,0.0,0.0,4.5,166,10
0.0,54.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86735.0,4.0,73,6
-1.0,90.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,41.4,0.0,0.0,4.1,0.0,87269.0,5.0,246,4
1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.4,15.4,4.0,3.6,0.0,145802.0,5.0,152,0
7.0,89.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,0.7,0.0,102974.0,6.5,252,6
1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,1.3,2.0,0.1,0.0,13584.0,5.5,195,3
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,28.4,33.7,2.0,6.4,0.0,16534.0,6.0,248,12
0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,15.6,1.4,6.0,2.3,0.0,771267.0,5.5,173,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.4,26.4,0.0,3.4,0.0,7285.0,5.5,202,6
1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2,0.8,0.0,0.2,0.0,2432.0,5.0,41,4
6.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,13.2,0.7,0.0,1.4,0.0,105207.0,4.5,111,6
1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,46.4,18.8,23.0,8.8,20071.0,279640.0,6.5,317,1
8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,8.8,1.3,0.0,1.0,0.0,196908.0,4.5,275,15
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.6,4.3,0.0,1.5,0.0,60330.0,5.0,11,4
0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.6,3.9,8.0,2.7,-5287.0,121294.0,6.0,318,5
0.0,90.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.6,0.6,0.0,1.0,0.0,19684.0,4.5,4,13
2.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,2.0,0.2,0.0,8412.0,5.5,209,0
11.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,16.0,31.2,0.0,0.0,3.1,0.0,43295.0,4.5,157,19
-1.0,90.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7125.0,5.5,221,4
2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,85.2,71.6,64.0,22.1,344561.0,2063222.0,11.5,348,1
2.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,46.4,18.8,23.0,8.8,20071.0,279640.0,6.5,317,18
2.0,78.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.6,4.6,24.0,3.5,0.0,66891.0,5.5,40,8
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.6,15.7,26.0,4.3,0.0,304826.0,5.5,44,3
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.8,0.1,0.0,2.6,0.0,101537.0,5.0,315,8
5.0,90.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.4,11.8,0.0,2.6,0.0,50068.0,4.5,149,13
2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27278.0,4.5,73,16
3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.2,1.0,2.0,0.7,0.0,76886.0,5.5,145,11
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-18567.0,182213.0,5.5,73,7
6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,3.5,35.0,5.9,0.0,1485702.0,6.0,283,15
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8154.0,5.5,60,12
4.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-391.0,8726.0,6.0,247,6
1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.6,0.6,0.0,1.0,0.0,19684.0,4.5,4,10
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,16.2,1.0,2.9,-1071.0,37251.0,5.5,118,15
